,Lat.1.j.,Long.1.j.,Elevation_ds,cz_ds,MAT_ds,MAP_ds,VPD_ds,SRAD_ds,clay,silt,sand,bdod,cec,N,pH,soc
1733,-29.66070359,51.56189527,-5017,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1734,56.21666017,-91.54239072,130,Dfc,-4.997666722,484,6.149999984,136951,25.9,22.6,51.5,0.0092,34.4,0.0617,6.2,21.02
1735,75.15435189,38.8841436,-191,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1736,-1.418415809,41.254852,37,As,27.0199995,620,31.51000023,229039,34.4,25.9,39.7,0.0135,21.3,0.0146,6.5,3.08
1737,-53.75256291,115.7630382,-4258,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1738,-47.22372069,79.48488127,-3698,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1739,-89.41336941,106.7312081,NA,EF,-49.25699997,1,0.029999999,160058,NA,NA,NA,NA,NA,NA,NA,NA
1740,-0.081801468,158.0407732,-2240,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1741,0.274781511,19.91196301,353,Af,25.69066652,2009,32.08000016,183265,26.7,6.1,67.1,0.0122,8,0.0184,4.6,2.36
1742,-4.057057943,126.4198219,-4976,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1743,-33.72584084,-63.52511284,141,Cfa,16.72200004,872,16.07999998,200486,11.6,35.3,53,0.0133,21.3,0.0166,6.4,2
1744,7.77782643,-158.9673319,-4384,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1745,-23.53745669,6.312721996,-2292,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1746,-4.964774336,90.59094521,-5048,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1747,5.136367207,-133.1350431,-4447,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1748,-34.52167165,59.08549466,-5302,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1749,9.097757758,-62.07272616,8,Aw,26.32499997,1512,31.96000004,216254,33.2,39.4,27.5,0.0114,21.1,0.0477,5.5,6.22
1750,71.55330912,92.00339807,77,Dfc,-12.54399991,343,3.860000001,97573,22.8,28.7,48.5,0.0053,59.5,0.1476,5.9,21.1
1751,-62.95946799,-35.8526709,-4526,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1752,-52.73593687,16.19380675,-3342,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1753,-11.46591988,-163.9282618,-3618,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1754,-44.14281092,124.4071705,-4622,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1755,42.54542016,-163.4536723,-5098,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1756,-51.41390666,33.82771332,-5575,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1757,1.922662438,95.79611437,-4671,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1758,20.74149656,151.6749131,-5678,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1759,-27.72583917,91.41033651,-4367,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1760,-40.33910685,156.7836653,-4830,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1761,-76.7897893,67.44811652,1011,EF,-39.16066599,78,0.579999998,160584,NA,NA,NA,NA,NA,NA,NA,NA
1762,3.34807228,-98.31589786,-3163,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1763,13.17467259,-115.6089685,-4092,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1764,76.05521374,-100.3188135,19,ET,-17.911111,114,2.779999988,97892,24.5,41,34.5,0.0096,27.8,0.0703,7.4,12.51
1765,21.4548399,-76.45820704,-2442,Aw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1766,19.06493828,-82.48443534,-3502,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1767,-11.58551619,126.6971479,-75,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,-2.876287039,-92.34827894,-3519,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1769,-27.03505642,-178.5845213,-2415,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,22.88559311,-168.8126719,-4708,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1771,13.04810436,-4.50286123,296,BSh,27.56433328,714,20.65999997,247164,26.8,22.6,50.5,0.0157,8.4,0.0071,6.2,0.93
1772,-4.077245328,-132.909104,-5000,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1773,8.160786211,-176.7716642,-4886,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1774,52.76474386,127.1583546,303,Dwc,-1.940333292,517,6.859999985,147256,22.1,31.8,46.1,0.0096,30.9,0.1284,5.7,9.19
1775,17.89344292,-27.40794486,-4353,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1776,82.07227291,-128.9581816,-3537,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1777,24.02065937,177.214321,-5766,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,-87.7646322,119.4069216,NA,EF,-47.50399987,2,0.049999999,159970,NA,NA,NA,NA,NA,NA,NA,NA
1779,-31.35268698,-114.9692209,-3142,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,-47.71069241,-129.6092227,-4621,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1781,-17.38304678,-17.26923075,-3435,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1782,-0.324047139,93.46318069,-4548,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1783,13.69599373,48.11200183,-1347,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1784,-40.57364416,-3.454420846,-4706,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785,-23.42988632,116.669237,355,BWh,25.05266666,264,12.70999998,267046,22.7,12.7,64.6,0.0132,26.4,0.0053,7.3,1.17
1786,-67.37006429,-171.0458122,-3184,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1787,17.98081451,-56.73889093,-5238,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1788,-2.045354262,158.3490612,-1959,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1789,52.25712846,14.46820674,47,Cfb,9.047666714,528,11.19,124843,10.6,11.8,77.6,0.0118,28.1,0.072,4.9,6.67
1790,-11.07604367,-137.746665,-4162,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,-37.656561,-169.256469,-3813,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,79.20095352,47.59598337,-210,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,74.48111587,173.6211833,-55,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,-70.24721948,-10.64371708,-2189,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,-5.88505151,-80.67697045,-56,BWh,22.54766639,22,24.67000008,186370,10.1,15.5,74.4,0.0118,15.1,0.0213,7.6,2.41
1796,-18.33299857,94.44383503,-5470,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,24.11966769,48.19783361,412,BWh,26.51766682,90,10.53000003,230627,24,30.3,45.7,0.0145,16.9,0.007,8.1,0.37
1798,-1.067120616,33.40044673,1134,Climate Zone info missing,22.6280001,1277,23.56999981,215143,NA,NA,NA,NA,NA,NA,NA,NA
1799,4.403870597,-59.82354395,430,Am,25.45533339,1604,29.89000058,199443,28.2,32.6,39.2,0.0128,22.4,0.0263,5.6,3.52
1800,40.38179592,56.12187616,234,BSk,14.27166682,129,9.049999952,186495,30,42.8,27.2,0.0137,20,0.0204,7.7,1.36
1801,-68.24290716,-177.6281917,-3485,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,58.23696765,117.0468604,1171,Dfc,-8.162333374,445,4.5699999,122749,19.3,28.1,52.6,0.0076,37.1,0.1109,5.6,17.01
1803,1.626392745,101.8029037,4,Af,26.67500019,2472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1804,66.89437098,156.7954807,204,Dfc,-12.91466645,218,4.000000017,112523,19.5,41.9,38.6,0.0079,53.8,0.0699,5.5,17.34
1805,-22.12378097,-68.92585938,3123,BWk,9.657666842,22,6.390000075,260774,14.6,26.9,58.6,0.0129,18.3,0.0161,8.1,1.11
1806,-20.33072412,-174.1671018,-2033,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,53.5980073,-128.1109844,1233,Dfc,1.374666681,2244,5.190000102,118363,18.8,45.4,35.8,0.0087,40.8,0.0666,5.3,10.27
1808,65.68209318,-169.7041907,-43,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1809,43.64104073,-162.461146,-5744,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1810,65.85703473,-47.48193869,505,EF,-14.01099984,702,2.020000018,106168,NA,NA,NA,NA,NA,NA,NA,NA
1811,-72.3549506,-173.4258971,-3276,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1812,-73.36723155,137.9475227,-202,EF,-34.14366627,73,0.639999993,163178,NA,NA,NA,NA,NA,NA,NA,NA
1813,2.776537501,-98.68176651,-3444,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1814,12.87495847,60.39962109,-4357,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1815,-47.68088018,85.89511044,-3708,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1816,-48.15233813,70.70328629,-260,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1817,-84.0200805,118.3933667,74,EF,-44.26733367,10,0.049999999,164364,NA,NA,NA,NA,NA,NA,NA,NA
1818,30.27806289,-28.27257858,-2932,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1819,31.10119635,112.5054052,42,Cfa,16.32699994,987,18.50999987,164005,24.4,38.2,37.4,0.0132,20.4,0.0308,7,2.32
1820,-9.844864346,-161.0064897,-3702,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1821,56.7987304,-126.8904182,1229,ET,-1.159666617,607,5.279999971,118377,19.7,38.9,41.5,0.0067,39.3,0.0736,5.3,5.85
1822,-5.960899335,-14.66866331,-3860,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1823,-83.62830857,69.64297118,765,EF,-51.83766635,35,0.139999997,160223,NA,NA,NA,NA,NA,NA,NA,NA
1824,27.59489372,-58.63353356,-6562,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1825,-12.59878357,-82.47914342,-4822,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1826,73.8910575,170.3873706,-45,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1827,8.548587459,18.17947995,382,Aw,27.3556668,1044,25.14000022,240733,21.9,30.2,47.9,0.0146,12,0.0241,6.5,1.5
1828,7.814364929,-155.5582629,-5192,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1829,-28.82788752,12.79002534,-3287,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1830,6.737190013,-70.77737913,122,Aw,26.97400014,2186,31.52000022,197649,30.3,32.1,37.6,0.0133,13,0.0217,5.1,2.47
1831,-36.46873998,33.03262006,-3931,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1832,-29.3592623,-78.85730454,-3650,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1833,2.421361735,111.7681516,22,Af,26.49233341,3298,35.32000065,186438,40.4,31.7,27.9,0.0111,23.6,0.0418,5.2,14.71
1834,53.21156586,-111.0028375,692,Dfb,1.778333306,403,7.360000014,152715,27.6,30,42.3,0.0113,25.8,0.0398,6.8,4.23
1835,-38.73752965,-3.637525784,-4380,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1836,56.33823611,-172.6403312,-1454,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1837,12.33915283,25.89148675,559,BWh,27.22533353,332,15.24000025,240564,20.5,29.4,50.1,0.0156,12.6,0.0105,7.4,0.63
1838,7.650809898,93.97129451,-1926,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1839,-28.37505785,178.551831,-3534,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1840,-26.14252536,103.3783884,-4904,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1841,42.96184273,-0.447305879,1182,Cfb,10.32633322,1006,10.82000017,162896,29.2,37.4,33.4,0.0112,25.7,0.0552,6.1,7.42
1842,17.27085385,-139.027858,-5476,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843,18.05803855,141.603209,-4655,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1844,-1.5147152,169.1864789,-4201,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1845,-8.435936805,-77.45118546,2922,Cfb,16.01700004,666,14.23000014,178311,20.8,37.4,41.8,0.0119,23.7,0.0403,6.4,4.44
1846,-0.688845388,-75.05210976,227,Af,25.44133313,2828,33.19999981,162088,29.2,32.1,38.7,0.0115,20.6,0.0368,4.6,7.86
1847,-22.67855328,-150.2816209,-4294,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1848,-20.15661925,130.3327031,360,BSh,25.66633352,426,13.50000006,269584,23.4,7.3,69.3,0.0149,33,0.0049,7.6,0.97
1849,5.101081828,38.32867538,1553,Cfb,19.97133334,660,18.7299999,233206,26.7,16.7,56.7,0.0126,19.1,0.0191,6.3,2.88
1850,4.909103431,-168.9372517,-5804,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,-20.95179785,60.52900415,-3029,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1852,-34.32261243,72.80325864,-4523,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1853,-44.56390085,31.88968102,-4655,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854,-39.56004213,-72.35066981,271,Cfb,10.74166679,2407,11.93000007,159040,25,40.8,34.2,0.009,36.5,0.0811,5.3,18.85
1855,52.21713158,-14.59694716,-388,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1856,-43.24310933,136.4980228,-4783,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1857,-37.1324801,-120.1384529,-4320,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,47.97012886,59.72122841,194,BSk,6.012666782,183,7.430000007,179482,27,37.4,35.7,0.0134,24,0.032,7.9,2.46
1859,-25.91795444,-82.27492212,-3963,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860,2.95014082,101.9073254,359,Af,26.61900012,2013,31.70000029,191847,42.2,26.7,31.1,0.0114,11.6,0.0362,4.7,5.2
1861,19.19870668,8.205790501,635,BWh,27.7070001,44,10.71000001,271824,21.3,34.1,44.7,0.0137,20.1,0.005,8.2,0.54
1862,-4.959002888,4.744742336,-5025,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863,-48.81403145,31.52440581,-3594,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864,32.20299267,-169.4492112,-5874,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1865,8.45722767,-8.794701342,684,Aw,23.58366648,1846,26.32999969,204709,33.2,21.5,45.3,0.0128,14,0.0259,5.5,3.46
1866,4.271053759,-43.52216586,-2971,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1867,35.9765752,30.95996476,-2658,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1868,48.71250304,63.30853477,119,BSk,5.612999996,162,7.169999912,177427,22.4,40.8,36.8,0.0132,24.2,0.034,7.7,2.86
1869,47.1067394,-50.13243335,-97,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1870,56.80256426,-112.4490425,476,Dfc,-0.157666683,431,6.999999985,138996,20.4,38.6,41,0.0097,20.3,0.0246,6.2,4.97
1871,16.37921541,-5.611729017,271,BWh,29.23666636,202,15.13000023,252943,22.1,20.4,57.5,0.0146,9.6,0.0052,7.7,0.61
1872,-54.61119311,174.8073906,-4817,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873,-8.671915038,132.8543129,-282,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1874,-18.30619035,158.1532832,-3562,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875,40.36388433,95.9308481,1260,BWk,8.716333464,50,4.979999959,204741,22.3,47.9,29.8,0.0142,19.9,0.0139,8.2,0.69
1876,10.58953388,-150.3054927,-5220,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,3.281453454,-150.9134068,-4989,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878,-19.91266307,-153.6133384,-4634,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1879,24.4099342,38.14035027,245,BWh,26.90766652,84,17.56000006,247271,25.7,29.1,45.2,0.0134,16.3,0.0142,7.9,1
1880,-32.52869316,13.22627557,-3685,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1881,21.67423963,-157.539875,-3016,Af,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1882,-32.46742973,119.9062543,427,BSk,16.23400005,380,12.13000011,227989,10.8,8,81.2,0.0119,16,0.0091,6.6,2.14
1883,-30.02260245,44.59317234,-2777,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1884,-5.608399135,-90.65326072,-4027,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,17.39868101,101.3228262,648,Aw,24.44466654,1242,25.78999972,218371,26.9,28.3,44.8,0.0126,15.6,0.0173,5.5,2.21
1886,-53.63145516,116.0180639,-4307,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,-48.10640297,73.72957603,-1964,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,-7.381990446,-131.3645924,-4648,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,-58.32918865,109.3542472,-4493,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,62.80876217,-157.6893704,206,Dfc,-2.21266673,452,5.43999999,96165,12.2,60.4,27.4,0.0068,49.7,0.109,5.2,24.45
1891,-32.65047282,-101.0181417,-3431,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,-0.883073754,-154.6051777,-3858,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,-18.11179819,-140.0161943,-3496,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,38.49958423,162.3254593,-4118,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,-46.5538742,22.53397261,-5160,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,4.583891544,80.23520652,-4312,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897,-14.47996775,-40.73886506,566,BSh,21.7513334,603,24.76000023,197267,29.6,15,55.3,0.0132,21.8,0.0165,6.5,2.17
1898,-29.06205201,-119.5271165,-3538,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,0.439151633,52.92312004,-5078,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1900,73.75829592,-89.89389919,-321,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1901,61.09696631,124.0351161,420,Dfc,-9.463333607,337,4.749999937,123717,28.3,26.4,45.3,0.0092,48.4,0.1008,5.8,14.83
1902,-9.939191825,3.587226067,-5111,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,-15.14002827,-111.2306791,-3416,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904,47.36859302,36.1120292,183,Dfb,8.439666708,525,10.33000007,142982,37.8,51.2,11,0.0121,28.7,0.0643,6.5,8.43
1905,24.38718178,-174.7566017,-4992,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906,-23.93299894,26.93697955,870,BSh,21.35766657,460,16.44000012,246749,18.7,9.1,72.2,0.0158,12.8,0.0078,6.6,0.72
1907,3.778975041,-136.5619504,-4319,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1908,3.543775358,129.4603149,-4418,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1909,-3.303835499,-130.2274436,-4766,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910,-27.45469447,34.25790855,-1463,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1911,51.36882848,-86.38404747,194,Dfc,-0.977666756,728,7.500000022,140929,24.7,38,37.2,0.0096,25.9,0.0676,5.6,5.03
1912,-23.1170429,-95.3855597,-4035,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1913,-0.497764888,113.1202152,317,Af,25.75200001,3717,31.96000028,192794,43.3,26.4,30.2,0.0106,18.3,0.0487,4.7,9.98
1914,47.38076525,85.89245564,1131,BSk,3.479999741,276,5.829999864,174397,25.3,45.3,29.3,0.0134,20.9,0.0223,7.6,3.04
1915,8.266724055,-117.2073911,-3900,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,16.73440588,-61.8170259,-678,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1917,-26.88251261,1.400321228,-5020,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1918,49.519803,-130.0221795,-2479,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919,-6.838153494,-34.22712525,-3111,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,15.25643698,-12.61733945,35,BSh,29.25066662,427,19.00999975,250924,17.8,21.1,61.1,0.015,6.8,0.0044,6.6,0.49
1921,45.02554448,-135.6490056,-4114,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,17.54396944,104.4366775,174,Aw,25.65433359,2277,29.26999986,219720,24.3,29.9,45.8,0.0126,12.5,0.0147,5.6,1.9
1923,55.8292951,-78.11230003,-78,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,-5.054349677,-89.68852454,-3713,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,-9.604503532,-125.0317659,-4058,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,-5.727785901,-101.4306727,-4006,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,20.97216304,-111.7075309,-3206,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,-8.240313105,23.98949697,906,Aw,22.96066682,1469,23.55000007,192918,23.7,14.2,62.1,0.013,9.2,0.0121,5.4,2
1929,-35.96074703,37.14584953,-5775,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,10.60049389,-166.4632335,-5047,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,-59.80487294,-161.6651979,-4184,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,-24.87924334,-92.98983903,-3645,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,-47.60527596,-2.830189671,-3770,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934,-5.940375523,88.09487538,-5161,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935,-26.4059808,171.035039,-3620,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936,-4.018589759,101.9684067,-335,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937,-45.3148999,91.152753,-3570,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938,1.431641892,-172.9568217,-5609,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
